"V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","mean","var"
0.0225507600996736,0.0619695860804274,0.113528460001816,0.155988349030477,0.171462662545513,0.157060045562829,0.123314766588574,0.0847173776994885,0.0517341598997319,0.0284331389366466,0.0142062524567472,0.00650647384395277,0.0027507412622132,0.00107986412292134,0.000395662836047865,0.000135910397636935,4.39391010917844e-05,1.34160932707114e-05,3.88078760107925e-06,0.0524,0.0037
0.222974606352687,0.262986005184984,0.206784799562215,0.121945519401046,0.0575311521290685,0.0226182525439418,0.00762198757978455,0.00224742639752276,0.000589047335827726,0.000138949639376569,2.97969605999466e-05,5.85730647614606e-06,1.06282515339907e-06,1.79077497321075e-07,2.81615779239616e-08,4.15187462323277e-09,5.7610618380875e-10,7.54983151173449e-11,9.37326480718624e-12,0.0477,0.0072
1.38229288799834e-05,9.54814102733263e-05,0.000439689725524807,0.00151857089913099,0.00419579069842495,0.00966076043110867,0.0190661067209184,0.0329246206419247,0.0505390433998803,0.0698193440707509,0.0876863164241602,0.10094837385218,0.107276531221782,0.105858426337652,0.0974951297590814,0.0841805358781278,0.0684087274632777,0.0525034393531447,0.0381753387864638,0.049,0.0016
3.72546218056756e-05,0.00023736209525126,0.00100821073165003,0.00321182983640972,0.00818547200438447,0.017384158809572,0.0316458557678647,0.0504066761854444,0.0713685306032499,0.0909427240859028,0.105350469970406,0.111870720445174,0.109656476328855,0.0998084828816826,0.084788587195863,0.0675271809736172,0.0506163590399279,0.0358327055316663,0.0240318499283193,0.0507,0.0016
0.00146319630517929,0.00635701330045151,0.0184124841208123,0.0399975061569108,0.069509382363624,0.100663655912659,0.124955443141589,0.135720581579373,0.13103391666755,0.113858181314065,0.089939833079713,0.0651255420643491,0.0435299851256328,0.0270172413867008,0.0156505737682018,0.00849944956565186,0.00434432592329153,0.00209715444181302,0.00095908551871689,0.0526,0.0023
0.0926420418862163,0.170583778774516,0.209399713769496,0.192786092155517,0.14199246659719,0.0871512580987513,0.0458495659475992,0.0211059472979852,0.00863618521210453,0.00318039861316263,0.00106475203304829,0.000326758459329411,9.2564209184704e-05,2.43486376788304e-05,5.97782250721947e-06,1.37588659986747e-06,2.9805288321013e-07,6.09790185217174e-08,1.1819155234046e-08,0.0513,0.0052
0.142031452405281,0.218374584261976,0.223835205719161,0.172074280605956,0.10582627679475,0.0542362713978393,0.0238253530022491,0.00915792148262139,0.00312897407597477,0.000962164930986913,0.000268970343268082,6.89240374758294e-05,1.63032773316162e-05,3.5809185210213e-06,7.34092418790626e-07,1.41084178934045e-07,2.55197815437563e-08,4.35965382682537e-09,7.05579515431271e-10,0.0502,0.006
0.000120885427274483,0.000692642377856459,0.00264577500872413,0.00757980483931623,0.0173721321617071,0.0331792816835288,0.054316783559898,0.0778052966570928,0.0990676266342861,0.113526399381064,0.118268553184717,0.11294139383388,0.0995577094358259,0.0814914350275023,0.0622566591689294,0.0445893287309294,0.0300571029022068,0.019135495756462,0.0115412067887209,0.0519,0.0017
3.94451676232029e-06,2.99033317485203e-05,0.000151131186833654,0.000572861809158082,0.00173714325556421,0.00438975369235383,0.00950819065455106,0.0180203683114767,0.0303582632307386,0.0460291220141085,0.0634447622827256,0.0801623235732071,0.0934937788320452,0.101253593760616,0.102346962036909,0.0969863782960142,0.0865002951461874,0.0728619605380681,0.0581437476269636,0.0456,0.0016
2.95675788387839e-05,0.000192089665645027,0.000831957188622163,0.00270245966138735,0.00702275388330605,0.0152080814902807,0.0282289434509013,0.0458482611863648,0.0661909467326763,0.0860036386200805,0.101587991341117,0.109996625000784,0.109939622270774,0.10203388843223,0.0883835438821937,0.071774414999545,0.0548578740259978,0.0395990439284376,0.0270800419236246,0.0504,0.0016
0.00239657210018866,0.00974107740653066,0.0263956420735413,0.0536437006450177,0.0872158096666054,0.118165434840422,0.137226791247418,0.139442580893529,0.125950354410447,0.102387251491041,0.0756658108878728,0.0512583869845225,0.0320529550269438,0.0186117208229518,0.0100865294610215,0.00512469790890745,0.0024505628151055,0.00110672526673638,0.000473513881290071,0.0526,0.0025
8.18693435391178e-05,0.000486538209298906,0.0019276196182411,0.00572778867354877,0.0136157830220755,0.026972239763951,0.0457977995119684,0.0680425004071782,0.089859375311999,0.106804373073124,0.115404299702491,0.114305304231117,0.104507791843121,0.0887250547258349,0.0703041006236628,0.0522259458564352,0.0365143044895252,0.0241110524432955,0.0150830165197342,0.0516,0.0017
2.69581152898246e-06,2.09856788539355e-05,0.000108909373479519,0.000423905215823298,0.00131996448982229,0.00342510972845653,0.00761798198301554,0.0148256398575991,0.025646873431518,0.0399298722225228,0.0565156500358727,0.0733248145084471,0.0878154866857173,0.097657717334358,0.101362847343204,0.0986330154758571,0.0903310131691529,0.0781318069217289,0.064023256299999,0.0443,0.0016
5.04224703727439e-07,4.37517563981149e-06,2.53090361469043e-05,0.000109803702197126,0.000381108247543277,0.00110229659412847,0.00273276189922376,0.00592806798363046,0.011430679149106,0.019836881687853,0.0312955138269001,0.0452587139287445,0.0604171486385798,0.0748916774027543,0.0866450321784237,0.093977752204362,0.0959350928708221,0.0924924670882804,0.0844800439752177,0.0372,0.0015
2.13854615129917e-05,0.000142682251249438,0.0006346437682828,0.00211714864196422,0.00565018499659933,0.0125658751047736,0.0239538883230709,0.0399546522533203,0.0592387883903581,0.0790473816400042,0.0958906197338998,0.106629212319663,0.109449597899678,0.104319970683853,0.0928020391074574,0.0773960609427717,0.060750696043966,0.0450360274029965,0.0316291699942099,0.0499,0.0016
4.92184063486819e-07,4.27700984526722e-06,2.47777401092856e-05,0.000107657527186193,0.000374211469124337,0.00108394823291521,0.00269124477601488,0.00584663404250384,0.0112903160588205,0.0196222496915717,0.0310026495234288,0.0449014393455755,0.0600287926641427,0.0745202444923819,0.0863427168845945,0.0937882485381459,0.0958831299403671,0.0925789808174903,0.084684025175475,0.0371,0.0015
1.65374501835654e-06,1.3304965946718e-05,7.13621172463644e-05,0.00028706678759708,0.000923821699480258,0.00247749121256894,0.00569494188741913,0.0114544574646624,0.0204789284407092,0.0329520503468772,0.0482019903445835,0.0646336882832608,0.0800001499695587,0.0919470879957308,0.0986329299945586,0.0991921185125298,0.0938865668594149,0.0839278634622999,0.0710767858757464,0.0424,0.0015
0.131146378398043,0.209318105558088,0.222723493395279,0.177740553228555,0.113474169358237,0.0603707054920303,0.0275301577610224,0.0109849782713071,0.00389616357510585,0.00124370583228816,0.000360915451000137,9.60074020505307e-05,2.35744654909741e-05,5.37519603927743e-06,1.14388808971912e-06,2.2821492559992e-07,4.28524455965665e-08,7.59947509744506e-09,1.27676357562692e-09,0.0505,0.0059
0.000118347073016239,0.000679473945191966,0.00260073939263589,0.00746589928458978,0.0171457862438558,0.0328134154500306,0.0538268145978587,0.077259870353754,0.0985727216968232,0.113188428564616,0.118155686485608,0.113062520822723,0.0998666758697019,0.0819101726049961,0.0627035117560644,0.0450004818712729,0.0303957962977526,0.0193903792194631,0.0117186608144006,0.0519,0.0017
0.300016494120121,0.267196440821816,0.158644473191889,0.0706448469062387,0.025166685199903,0.00747119891126698,0.00190111238823432,0.000423285447378678,8.3773442244271e-05,1.49218233275528e-05,2.41626599133078e-06,3.58656765886504e-07,4.91418167896658e-08,6.25228412392331e-09,7.42442764607987e-10,8.26529824630817e-11,8.66014454313581e-12,8.56975030920909e-13,8.03396804835085e-14,0.0438,0.0082
