"V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","mean","var"
0.324344332429017,0.257723328775175,0.136523594725712,0.054240105496146,0.0172353860152526,0.00456384407679086,0.00103638403142154,0.000205646498255647,3.63339248754703e-05,5.76267063505919e-06,8.34355441952923e-07,1.10383687500284e-07,1.35032008047475e-08,1.53107666841184e-09,1.62172045902028e-10,1.6122971432863e-11,1.49575622183593e-12,1.3243051023242e-13,1.10494540462649e-14,0.0419,0.0084
0.0415222768408214,0.0983399795508227,0.155287276483189,0.183896194353816,0.174223027919471,0.137538570010158,0.0930695297760381,0.0551025962601888,0.0290012405339678,0.0137367454047828,0.00591428416376745,0.0023347212324229,0.000834902020358962,0.000287738958285362,9.07764798538196e-05,2.6847360267062e-05,7.48818170497084e-06,1.97034089621995e-06,4.87568899965939e-07,0.0522,0.0042
1.07204785142126e-07,1.01786007226112e-06,6.44613978707249e-06,3.0563730398982e-05,0.000115736294431371,0.000367965336824655,0.00099864755553208,0.0023367427059652,0.00500428062110207,0.00950080190475599,0.0163916641716503,0.025960819475786,0.0379437958736129,0.0514695275650205,0.0651723775094949,0.0773582926621507,0.0864258061902633,0.0911788090335175,0.0912430372804058,0.0296,0.0012
0.184057115728173,0.246421466941874,0.219892575801014,0.147179742430874,0.0788039992166267,0.0351579694139827,0.0134469456579257,0.0044967334483774,0.00133854047943801,0.000358342128815836,8.72003699464589e-05,1.94551675717151e-05,4.0025458512326e-06,7.01834749941646e-07,1.36366880216151e-07,2.28596516484311e-08,3.59914035110101e-09,5.35482896495506e-10,7.53732787566259e-11,0.049,0.0067
0.183052841137573,0.245848470709457,0.220128103748104,0.147813088283549,0.0794047243553266,0.0355464663397557,0.0136380309181082,0.00457894033127861,0.00136594262494241,0.000366911737848353,8.95949103968283e-05,2.00094131270565e-05,4.14319637108385e-06,7.94874662973174e-07,1.42331129066039e-07,2.38724403971396e-08,3.77471319964856e-09,5.63200158060499e-10,7.9582595832001e-11,0.049,0.0066
0.0009380557129677,0.00430608148060717,0.0132057771821135,0.0303389095144353,0.0557492076885214,0.0854018287812228,0.112130269733066,0.12880056533996,0.131511066977918,0.120909568197131,0.10094553997814,0.0773159220235003,0.0546366372052578,0.0358599082451719,0.0219646299195618,0.0126040900811498,0.0068150738185096,0.00348053466432848,0.0016829868343869,0.0526,0.0022
1.9044180836797e-07,1.74991492925115e-06,1.07246115102574e-05,4.92435126237686e-05,0.000181424181585336,0.000555451606962822,0.00144950808350011,0.00335320482551197,0.00685490250687121,0.0125824941232211,0.0210640202426571,0.0322556250823357,0.0456304291650351,0.0599400372914246,0.0734700239602752,0.0844134999377265,0.0912833495992698,0.0932294135439758,0.0902212639402102,0.0324,0.0013
1.823466782724e-05,9.27508843674133e-05,0.000554874548773735,0.00187638503200703,0.00507193749227807,0.0114263322288389,0.0220610669207036,0.0372764638463877,0.0559798241677911,0.0756627955122005,0.092968734015318,0.1047086924379,0.108973222936607,0.105096371596102,0.0947237663089547,0.0799795237753217,0.0635828378401215,0.047737974442604,0.0339519249408122,0.0496,0.0016
0.253059696513587,0.269571900575269,0.191439726345622,0.101962399889433,0.0434435887872496,0.0153617186495558,0.00469457071696713,0.00125004456399532,0.000294479436455538,6.30347077199292e-05,1.22077156003857e-05,2.15556455488706e-06,3.54362141939054e-07,5.40323056936199e-08,7.67247818742696e-09,1.02166388099869e-09,1.27988227924649e-10,1.51428738034307e-11,1.69103287396089e-12,0.0464,0.0076
2.67954009190045e-05,0.000175570241044627,0.000766668343348334,0.00251222486141934,0.00657904081467272,0.0143681391158673,0.0268809948652586,0.0440166706208842,0.0640784074744465,0.0839341189600004,0.0999428288373335,0.109111173256538,0.109968300965627,0.102823794176007,0.0898189042359728,0.0734952130103805,0.0566394616185507,0.0411960562917535,0.028397389829999,0.0502,0.0016
1.71540161806508e-07,1.58920392764878e-06,9.79392289126522e-06,4.52143197866719e-05,0.000167365074392345,0.000515677643845296,0.00136343151618916,0.00315519881186514,0.00647872774895255,0.0119908503988677,0.0201641364342128,0.0309742519536716,0.0441046581272433,0.0583335453089807,0.0719937123539664,0.0832109874934812,0.090519435996393,0.0929953259104955,0.0905664416615255,0.0319,0.0013
5.57491075676943e-06,4.13159531403602e-05,0.000202677751003316,0.000753717507166265,0.00222906316803475,0.00549428818517706,0.0116093761841149,0.0214605536024523,0.0352596007495955,0.052107155467571,0.070093357529142,0.0863974388725752,0.0982438504827212,0.103786607682661,0.102360405679114,0.0945279147250471,0.0822176754149617,0.0675369985150325,0.0525580028004642,0.0467,0.0016
0.00254986340493818,0.0102706668149823,0.0275968683804483,0.0556102000058123,0.0896242113595783,0.120367995597947,0.138560886107494,0.139886482243237,0.124971931147725,0.100692104185664,0.0737529239907945,0.0495220572688967,0.0306911259882322,0.0175666349186009,0.00948337787604626,0.00477833414721869,0.00226455529359567,0.00100331861393271,0.000428229752107108,0.0526,0.0025
0.00151834683530712,0.00658736727208851,0.0189724467049127,0.0410089424819769,0.0708880825510107,0.102113755344588,0.126085420619958,0.136213500533791,0.130805545260967,0.113142524138327,0.0888217701864621,0.0639693225295975,0.0425249002341544,0.0243465923304889,0.0151244797233337,0.00816868488525077,0.00414231380123582,0.00199378272954809,0.000900424909824294,0.0525,0.0023
0.136107899696505,0.213577403278471,0.223359030112364,0.17525669180154,0.109955582296449,0.0574869912303981,0.0257739995019225,0.0101062794164358,0.00352009936185322,0.00110549950449274,0.000315331445403648,8.24601273599342e-05,1.99029678873947e-05,4.4532789151232e-06,9.32409454783643e-07,1.82939331749309e-07,3.35473928474225e-08,5.87863254611379e-09,9.70765723120172e-10,0.0504,0.0059
5.39651110558153e-06,3.99586512312358e-05,0.000191661639271014,0.000732701376845858,0.00216576295281743,0.00531771327115165,0.0113722384772838,0.0208322853454403,0.0347368983203516,0.0515031570657559,0.0694033058919394,0.0857534933706665,0.0977946896027455,0.103581820982288,0.102488828093792,0.0948413981411498,0.0826876465558754,0.0680986238282559,0.053126157536224,0.0466,0.0016
